SKU,Retail Price ,Wholesale Price,UPC,Quantity,Item Size,Name,URL,Brand,Product Category,Item Type
461251,29,21.69,8022297130682,3,2.5 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Styling
461256,48,31,8022297048192,3,8.45 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Conditioner
461349,7.99,5,3326240043551,1,6.8 OZ,UDV FLASH by Ulric de Varens,https://www.fragrancenet.com/udv-flash-cologne/ulric-de-varens/mens-fragrances/mf/en_US/35366,UDV FLASH,Fragrance,Bath & Body
462094,31,24.49,818281008581,16,3.4 OZ,OLIGO by Oligo,https://www.fragrancenet.com/oligo-shampoo/oligo/hair-care-products/hc/en_US/46892,OLIGO,Haircare,Styling
462226,60,44,850041254159,23,1.7 OZ,ARLYN WILD PEPPER by Arlyn,https://www.fragrancenet.com/arlyn-wild-pepper-cologne/arlyn/mens-fragrances/mf/en_US/46917,ARLYN WILD PEPPER,Fragrance,Fragrances
462294,99,9,4019674195727,7,0.17 OZ,Artdeco by Artdeco,https://www.fragrancenet.com/artdeco-Makeup/artdeco/Cosmetics/cos/en_US/37903,Artdeco,Makeup,Lip Color
462694,99,20.99,8022297133416,6,8.45 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Shampoo
462728,99,27.99,8022297133461,4,5 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Styling
462762,99,94.5,860009248694,15,3.4 OZ,JO MILANO GAME OF SPADES JACKPOT by Jo Milano,https://www.fragrancenet.com/jo-milano-game-of-spades-jackpot-fragrance/jo-milano/womens-fragrances/wf/en_US/46990,JO MILANO GAME OF SPADES JACKPOT,Fragrance,Fragrances
462821,25,20.99,3474637135676,15,10 OZ,REDKEN by Redken,https://www.fragrancenet.com/redken-shampoo/redken/hair-care-products/hc/en_US/04056,REDKEN,Haircare,Shampoo
463332,17.95,16,3701436907891,5,8.4 OZ,ROGER & GALLET ROSE by Roger & Gallet,https://www.fragrancenet.com/roger-%26-gallet-rose-fragrance/roger-%26-gallet/womens-fragrances/wf/en_US/20132,ROGER & GALLET ROSE,Fragrance,Bath & Body
463362,99,19.5,6291107459714,6,3.4 OZ,LATTAFA CONFIDENTIAL PLATINUM by Lattafa,https://www.fragrancenet.com/lattafa-confidential-platinum-cologne/lattafa/mens-fragrances/mf/en_US/47034,LATTAFA CONFIDENTIAL PLATINUM,Fragrance,Fragrances
463387,99,35,6290360590127,14,2.7 OZ,LATTAFA THOUQ by Lattafa,https://www.fragrancenet.com/lattafa-thouq-fragrance/lattafa/womens-fragrances/wf/en_US/47038,LATTAFA THOUQ,Fragrance,Fragrances
463830,19.49,16.09,676280052352,6,17 OZ,HEMPZ by Hempz,https://www.fragrancenet.com/hempz-skin-care/anti-aging/hempz/facial/sc/en_US/20326,HEMPZ,Skincare,Body Care
463923,170,106.5,30150823701,12,3.4 OZ,La Mer by LA MER,https://www.fragrancenet.com/la-mer-skin-care/anti-aging/la-mer/facial/sc/en_US/01409,La Mer,Skincare,Day Care
463966,60,31.5,3616302018499,11,16 OZ,PHILOSOPHY AMAZING GRACE JASMINE by Philosophy,https://www.fragrancenet.com/philosophy-amazing-grace-jasmine-perfume/philosophy/womens-fragrances/wf/en_US/43864,PHILOSOPHY AMAZING GRACE JASMINE,Fragrance,Bath & Body
464132,25,24.5,182861000143,1,5 OZ,Grooming Lounge by Grooming Lounge,https://www.fragrancenet.com/grooming-lounge-skin-care/anti-aging/grooming-lounge/facial/sc/en_US/25121,Grooming Lounge,Skincare,Day Care
428288,99.99,61,6291109270171,1,2.8 OZ,ORIENTICA LE MOTIF WILD NEROLI by Orientica,https://www.fragrancenet.com/orientica-le-motif-wild-neroli-fragrance/orientica/womens-fragrances/wf/en_US/42256,ORIENTICA LE MOTIF WILD NEROLI,Fragrance,Fragrances
428607,285.5,285.5,8411061001905,8,3.4 OZ,CAROLINA HERRERA GOLD MYRRH ABSOLUTE by Carolina Herrera,https://www.fragrancenet.com/carolina-herrera-gold-myrrh-absolute-fragrance/carolina-herrera/womens-fragrances/wf/en_US/42187,CAROLINA HERRERA GOLD MYRRH ABSOLUTE,Fragrance,Fragrances
428873,6,5,3473313320573,24,0.13 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/02172,Sisley,Skincare,Day Care
428907,99,2.25,,24,0.27 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-shampoo/sisley/hair-care-products/hc/en_US/33644,Sisley,Haircare,Shampoo
428922,99,3.25,,24,0.05 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/02172,Sisley,Skincare,Day Care
429124,99,45.5,4260180218039,7,2.5 OZ,M2 Beaute by M2 Beaute,https://www.fragrancenet.com/m2-beaute-skin-care/anti-aging/m2-beaute/facial/sc/en_US/40788,M2 Beaute,Skincare,Day Care
429643,99,8.5,8436581944686,2,8.5 OZ,WOMEN'SECRET FOREVER GOLD by Women' Secret,https://www.fragrancenet.com/women%27secret-forever-gold-perfume/women%27-secret/womens-fragrances/wf/en_US/42253,WOMEN'SECRET FOREVER GOLD,Fragrance,Bath & Body
429758,99,26.5,3473311705617,5,0.1 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Lip Color
430494,99,80.5,3614273628983,17,3.4 OZ,EMPORIO ARMANI STRONGER WITH YOU ONLY by Giorgio Armani,https://www.fragrancenet.com/emporio-armani-stronger-with-you-only-cologne/giorgio-armani/mens-fragrances/mf/en_US/42328,EMPORIO ARMANI STRONGER WITH YOU ONLY,Fragrance,Fragrances
430643,99,13.5,717334242289,2,1 OZ,Origins by Origins,https://www.fragrancenet.com/origins-skin-care/anti-aging/origins/facial/sc/en_US/20231,Origins,Skincare,Day Care
430745,20,5.5,719346644396,24,0.33 OZ,JUICY COUTURE RAH RAH ROUGE by Juicy Couture,https://www.fragrancenet.com/juicy-couture-rah-rah-rouge-perfume/juicy-couture/womens-fragrances/wf/en_US/32466,JUICY COUTURE RAH RAH ROUGE,Fragrance,Bath & Body
430779,95,39.5,6290171040675,21,2.7 OZ,AFNAN VIOLET BOUQUET by Afnan Perfumes,https://www.fragrancenet.com/afnan-violet-bouquet-perfume/afnan-perfumes/womens-fragrances/wf/en_US/38364,AFNAN VIOLET BOUQUET,Fragrance,Fragrances
430979,125,94,711367106495,8,1.7 OZ,PETITE CHERIE by Annick Goutal,https://www.fragrancenet.com/petite-cherie-perfume/annick-goutal/womens-fragrances/wf/en_US/01883,PETITE CHERIE,Fragrance,Fragrances
314243,62,19.5,840797116344,20,3.4 OZ,BANANA REPUBLIC ALABASTER by Banana Republic,https://www.fragrancenet.com/banana-republic-alabaster-perfume/banana-republic/womens-fragrances/wf/en_US/19766,BANANA REPUBLIC ALABASTER,Fragrance,Fragrances
314277,62,20.5,840797139244,24,3.4 OZ,BANANA REPUBLIC ROSEWOOD by Banana Republic,https://www.fragrancenet.com/banana-republic-rosewood-perfume/banana-republic/womens-fragrances/wf/en_US/19768,BANANA REPUBLIC ROSEWOOD,Fragrance,Fragrances
314558,55,15,85805220761,24,2.6 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-skin-care/anti-aging/elizabeth-arden/facial/sc/en_US/00826,ELIZABETH ARDEN,Skincare,Day Care
314945,140,124.5,888066075138,24,1.7 OZ,TOM FORD OMBRE LEATHER by Tom Ford,https://www.fragrancenet.com/tom-ford-ombre-leather-fragrance/tom-ford/womens-fragrances/wf/en_US/35460,TOM FORD OMBRE LEATHER,Fragrance,Fragrances
315013,112,23.5,7640111500933,7,3.3 OZ,ENCRE NOIRE SPORT LALIQUE by Lalique,https://www.fragrancenet.com/encre-noire-sport-lalique-cologne/lalique/mens-fragrances/mf/en_US/24481,ENCRE NOIRE SPORT LALIQUE,Fragrance,Fragrances
315077,71,71,8011003809318,24,1 OZ,VERSACE EROS by Gianni Versace,https://www.fragrancenet.com/versace-eros-cologne-gift-sets/gianni-versace/fragrance/gs/en_US/23846,VERSACE EROS,Fragrance,Gift Sets
317068,137,55.5,7640171199481,3,3.3 OZ,AMETHYST EXQUISE LALIQUE by Lalique,https://www.fragrancenet.com/amethyst-exquise-lalique-perfume/lalique/womens-fragrances/wf/en_US/32394,AMETHYST EXQUISE LALIQUE,Fragrance,Fragrances
317834,295,114,8016741882517,7,3.3 OZ,TIZIANA TERENZI DELOX by Tiziana Terenzi,https://www.fragrancenet.com/tiziana-terenzi-delox-fragrance/tiziana-terenzi/womens-fragrances/wf/en_US/32571,TIZIANA TERENZI DELOX,Fragrance,Fragrances
318102,445.5,445.5,5060270292647,1,3.4 OZ,ROJA MUSK AOUD CRYSTAL by Roja Dove,https://www.fragrancenet.com/roja-musk-aoud-crystal-fragrance/roja-dove/womens-fragrances/wf/en_US/32593,ROJA MUSK AOUD CRYSTAL,Fragrance,Fragrances
318404,75,26.5,,24,3.4 OZ,AFNAN SUPREMACY SILVER by Afnan Perfumes,https://www.fragrancenet.com/afnan-supremacy-silver-cologne/afnan-perfumes/mens-fragrances/mf/en_US/32168,AFNAN SUPREMACY SILVER,Fragrance,Fragrances
318438,160,149,888066080699,24,1 OZ,TOM FORD TUSCAN LEATHER by Tom Ford,https://www.fragrancenet.com/tom-ford-tuscan-leather-cologne/tom-ford/mens-fragrances/mf/en_US/21114,TOM FORD TUSCAN LEATHER,Fragrance,Fragrances
318506,99,5,3614221110614,24,0.5 OZ,OPI by OPI,https://www.fragrancenet.com/opi-Makeup/opi/Cosmetics/cos/en_US/20348,OPI,Makeup,Accessories
469843,35,15,810044124101,24,14.5 OZ,JUICY COUTURE QUEEN OF THE UNIVERSE by Juicy Couture,https://www.fragrancenet.com/juicy-couture-queen-of-the-universe-candles/richly/scented/c/en_US/47934,JUICY COUTURE QUEEN OF THE UNIVERSE,Candle,Scented
469844,35,15,810044124118,4,14.5 OZ,JUICY COUTURE CHARMED by Juicy Couture,https://www.fragrancenet.com/juicy-couture-charmed-candles/richly/scented/c/en_US/47935,JUICY COUTURE CHARMED,Candle,Scented
470111,6,3.5,,24,0.05 OZ,AL HARAMAIN AMBER OUD RUBY by Al Haramain,https://www.fragrancenet.com/al-haramain-amber-oud-ruby-fragrance/al-haramain/womens-fragrances/wf/en_US/43529,AL HARAMAIN AMBER OUD RUBY,Fragrance,Fragrances
470193,36,23.09,853676003062,2,6.75 OZ,M.A.D. Skincare by M.A.D. Skincare,https://www.fragrancenet.com/m.a.d.-skincare-skin-care/anti-aging/m.a.d.-skincare/facial/sc/en_US/47966,M.A.D. Skincare,Skincare,Cleanser
470243,56,36.39,853676003291,5,1.7 OZ,M.A.D. Skincare by M.A.D. Skincare,https://www.fragrancenet.com/m.a.d.-skincare-skin-care/anti-aging/m.a.d.-skincare/facial/sc/en_US/47966,M.A.D. Skincare,Skincare,Day Care
470261,78,50.39,853676003369,5,1 OZ,M.A.D. Skincare by M.A.D. Skincare,https://www.fragrancenet.com/m.a.d.-skincare-skin-care/anti-aging/m.a.d.-skincare/facial/sc/en_US/47966,M.A.D. Skincare,Skincare,Day Care
470397,99,19,619828090041,1,0.5 OZ,OPI by OPI,https://www.fragrancenet.com/opi-Makeup/opi/Cosmetics/cos/en_US/20348,OPI,Makeup,Accessories
470461,99,54.5,3616303445256,13,3.4 OZ,ROBERTO CAVALLI SIGNATURE by Roberto Cavalli,https://www.fragrancenet.com/roberto-cavalli-signature-perfume/roberto-cavalli/womens-fragrances/wf/en_US/22846,ROBERTO CAVALLI SIGNATURE,Fragrance,Fragrances
470597,99,51,,24,3.4 OZ,LACOSTE MATCH POINT by Lacoste,https://www.fragrancenet.com/lacoste-match-point-cologne/lacoste/mens-fragrances/mf/en_US/38945,LACOSTE MATCH POINT,Fragrance,Fragrances
470698,90,74.5,195106001386,7,1.7 OZ,TORY BURCH MYSTIC GERANIUM by Tory Burch,https://www.fragrancenet.com/tory-burch-mystic-geranium-perfume/tory-burch/womens-fragrances/wf/en_US/47856,TORY BURCH MYSTIC GERANIUM,Fragrance,Fragrances
471298,99,56,874034012397,12,3.4 OZ,CLEAN RESERVE LUSH FLEUR by Clean,https://www.fragrancenet.com/clean-reserve-lush-fleur-fragrance/clean/womens-fragrances/wf/en_US/44982,CLEAN RESERVE LUSH FLEUR,Fragrance,Fragrances
471366,114,89.5,3616304478246,4,3.4 OZ,MY EUPHORIA by Calvin Klein,https://www.fragrancenet.com/my-euphoria-perfume/calvin-klein/womens-fragrances/wf/en_US/48090,MY EUPHORIA,Fragrance,Fragrances
471397,115,89.59,858991004930,7,32 OZ,PHILIP B by Philip B,https://www.fragrancenet.com/philip-b-shampoo/philip-b/hair-care-products/hc/en_US/20330,PHILIP B,Haircare,Shampoo
346065,147,125.99,811913018248,24,33.8 OZ,ORIBE by Oribe,https://www.fragrancenet.com/oribe-shampoo/oribe/hair-care-products/hc/en_US/22423,ORIBE,Haircare,Shampoo
346716,99,43.5,85715165916,4,6.7 OZ,ABERCROMBIE & FITCH AUTHENTIC by Abercrombie & Fitch,https://www.fragrancenet.com/abercrombie-%26-fitch-authentic-cologne-gift-sets/abercrombie-%26-fitch/fragrance/gs/en_US/33934,ABERCROMBIE & FITCH AUTHENTIC,Fragrance,Gift Sets
346733,240,96.5,3386460103114,24,4.1 OZ,BOUCHERON PATCHOULI D'ANGKOR by Boucheron,https://www.fragrancenet.com/boucheron-patchouli-d%27angkor-fragrance/boucheron/womens-fragrances/wf/en_US/35048,BOUCHERON PATCHOULI D'ANGKOR,Fragrance,Fragrances
346780,24,20.29,3474636920167,11,10 OZ,REDKEN by Redken,https://www.fragrancenet.com/redken-shampoo/redken/hair-care-products/hc/en_US/04056,REDKEN,Haircare,Shampoo
347167,27,21.5,773602221769,13,0.12 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Foundation & Complexion
347316,15,7.75,773602965656,4,0.05 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Eye Color
347384,27.5,27.5,773602010646,14,0.52 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Foundation & Complexion
347950,99,53.5,3386460107556,1,3.3 OZ,ST DUPONT PURE BLOOM by St Dupont,https://www.fragrancenet.com/st-dupont-pure-bloom-perfume/st-dupont/womens-fragrances/wf/en_US/35143,ST DUPONT PURE BLOOM,Fragrance,Fragrances
348154,25,19.5,773602327034,10,0.3 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Foundation & Complexion
348503,78,37,3614226905284,24,3.3 OZ,WEEKEND by Burberry,https://www.fragrancenet.com/weekend-perfume/burberry/womens-fragrances/wf/en_US/02464,WEEKEND,Fragrance,Fragrances
348588,66.5,66.5,3605972105455,12,2.5 OZ,POLO BLUE GOLD BLEND by Ralph Lauren,https://www.fragrancenet.com/polo-blue-gold-blend-cologne/ralph-lauren/mens-fragrances/mf/en_US/35788,POLO BLUE GOLD BLEND,Fragrance,Fragrances
349073,36,27.5,730852145283,2,4.4 OZ,SHISEIDO by Shiseido,https://www.fragrancenet.com/shiseido-skin-care/anti-aging/shiseido/facial/sc/en_US/02152,SHISEIDO,Skincare,Cleanser
349154,99,6.5,85715166074,12,6.7 OZ,ABERCROMBIE & FITCH AUTHENTIC by Abercrombie & Fitch,https://www.fragrancenet.com/abercrombie-%26-fitch-authentic-cologne/abercrombie-%26-fitch/mens-fragrances/mf/en_US/33934,ABERCROMBIE & FITCH AUTHENTIC,Fragrance,Bath & Body
471583,99,6.5,6291108731215,24,1 OZ,LATTAFA SHEIKH AL SHUYUKH by Lattafa,https://www.fragrancenet.com/lattafa-sheikh-al-shuyukh-fragrance/lattafa/womens-fragrances/wf/en_US/46453,LATTAFA SHEIKH AL SHUYUKH,Fragrance,Fragrances
471597,20,6.5,810044129465,12,8 OZ,MIMOSE DAHLIA by Forever 21,https://www.fragrancenet.com/mimose-dahlia-perfume/forever-21/womens-fragrances/wf/en_US/49339,MIMOSE DAHLIA,Fragrance,Bath & Body
472183,30,20.5,53212442403,7,10 OZ,RED ANJOU PEAR by Northern Lights,https://www.fragrancenet.com/red-anjou-pear-candles/richly/scented/c/en_US/46616,RED ANJOU PEAR,Candle,Scented
472184,30,20.5,53212442380,7,10 OZ,CELESTE FIG & MELON by Northern Lights,https://www.fragrancenet.com/celeste-fig-%26-melon-candles/richly/scented/c/en_US/46617,CELESTE FIG & MELON,Candle,Scented
472651,99,7.75,71249210635,24,3 OZ,L'OREAL by L'Oreal,https://www.fragrancenet.com/l%27oreal-shampoo/l%27oreal/hair-care-products/hc/en_US/18246,L'OREAL,Haircare,Styling
472652,99,7.75,71249210741,11,3 OZ,L'OREAL by L'Oreal,https://www.fragrancenet.com/l%27oreal-shampoo/l%27oreal/hair-care-products/hc/en_US/18246,L'OREAL,Haircare,Styling
472919,220,124.5,5060412110709,24,3.4 OZ,THOMAS KOSMALA NO.4 CANDY by Thomas Kosmala,https://www.fragrancenet.com/thomas-kosmala-no.4-candy-perfume/thomas-kosmala/womens-fragrances/wf/en_US/48423,THOMAS KOSMALA NO.4 CANDY,Fragrance,Fragrances
473302,99,17,767332926872,5,1 OZ,Murad by Murad,https://www.fragrancenet.com/murad-skin-care/anti-aging/murad/facial/sc/en_US/04536,Murad,Skincare,Gift Sets
473405,36,31.5,850038550851,1,8.4 OZ,PARDON MY FRO VARIETY by Pardon My Fro,https://www.fragrancenet.com/pardon-my-fro-variety-perfume-gift-sets/pardon-my-fro/fragrance/gs/en_US/48504,PARDON MY FRO VARIETY,Fragrance,Gift Sets
474438,30,24,859411005049,6,8.4 OZ,PAI-SHAU by Pai-Shau,https://www.fragrancenet.com/pai-shau-shampoo/pai-shau/hair-care-products/hc/en_US/49069,PAI-SHAU,Haircare,Conditioner
474523,21,10,3264680027901,16,0.33 OZ,Nuxe by Nuxe,https://www.fragrancenet.com/nuxe-skin-care/anti-aging/nuxe/facial/sc/en_US/23285,Nuxe,Skincare,Day Care
474659,99.5,99.5,3616303465056,24,1.6 OZ,GUCCI FLORA GORGEOUS JASMINE by Gucci,https://www.fragrancenet.com/gucci-flora-gorgeous-jasmine-perfume-gift-sets/gucci/fragrance/gs/en_US/44346,GUCCI FLORA GORGEOUS JASMINE,Fragrance,Gift Sets
474741,160,147.69,836793003269,1,0.002 OZ,ELCHIM by Elchim,https://www.fragrancenet.com/elchim-shampoo/elchim/hair-care-products/hc/en_US/39079,ELCHIM,Haircare,Styling Tools
319340,155.5,73.49,3530019003466,18,1.6 OZ,Phytomer by Phytomer,https://www.fragrancenet.com/phytomer-skin-care/anti-aging/phytomer/facial/sc/en_US/32714,Phytomer,Skincare,Day Care
319689,96,37,8011003838226,6,3.4 OZ,MOSCHINO GOLD FRESH COUTURE by Moschino,https://www.fragrancenet.com/moschino-gold-fresh-couture-perfume/moschino/womens-fragrances/wf/en_US/31555,MOSCHINO GOLD FRESH COUTURE,Fragrance,Fragrances
319957,23.98,15.39,611186049129,7,33.8 OZ,RUSK by Rusk,https://www.fragrancenet.com/rusk-shampoo/rusk/hair-care-products/hc/en_US/02972,RUSK,Haircare,Conditioner
320157,8,4.75,,10,3.4 OZ,TOUS by Tous,https://www.fragrancenet.com/tous-perfume/tous/womens-fragrances/wf/en_US/12072,TOUS,Fragrance,Bath & Body
320527,22,5.25,814486020359,24,4.4 OZ,NIRVANA BLACK by Elizabeth and James,https://www.fragrancenet.com/nirvana-black-perfume/elizabeth-and-james/womens-fragrances/wf/en_US/27848,NIRVANA BLACK,Fragrance,Bath & Body
320842,66,37,3473311703491,17,0.11 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Lip Color
321378,20,11.89,850021195342,24,6 OZ,ABBA by ABBA Pure & Natural Hair Care,https://www.fragrancenet.com/abba-shampoo/abba-pure-%26-natural-hair-care/hair-care-products/hc/en_US/17609,ABBA,Haircare,Styling
321629,70,24,85715573865,1,3.4 OZ,OSCAR TROPICALE by Oscar de la Renta,https://www.fragrancenet.com/oscar-tropicale-perfume/oscar-de-la-renta/womens-fragrances/wf/en_US/30627,OSCAR TROPICALE,Fragrance,Fragrances
321863,68,21,8427395900296,2,4.2 OZ,ARMAND BASI L'EAU POUR HOMME by Armand Basi,https://www.fragrancenet.com/armand-basi-l%27eau-pour-homme-cologne/armand-basi/mens-fragrances/mf/en_US/32953,ARMAND BASI L'EAU POUR HOMME,Fragrance,Fragrances
322097,40,36,812256022527,12,3.4 OZ,MOONLIGHT BY ARIANA GRANDE by Ariana Grande,https://www.fragrancenet.com/moonlight-by-ariana-grande-perfume/ariana-grande/womens-fragrances/wf/en_US/31207,MOONLIGHT BY ARIANA GRANDE,Fragrance,Fragrances
322348,184,142,3614272045873,24,3 OZ,FLOWERBOMB NECTAR by Viktor & Rolf,https://www.fragrancenet.com/flowerbomb-nectar-perfume/viktor-%26-rolf/womens-fragrances/wf/en_US/32372,FLOWERBOMB NECTAR,Fragrance,Fragrances
322565,171.5,171.5,8435137772704,24,5.1 OZ,PRADA LUNA ROSSA CARBON by Prada,https://www.fragrancenet.com/prada-luna-rossa-carbon-cologne/prada/mens-fragrances/mf/en_US/29747,PRADA LUNA ROSSA CARBON,Fragrance,Fragrances
322650,30,24,607845012788,11,0.21 OZ,NARS by Nars,https://www.fragrancenet.com/nars-Makeup/nars/Cosmetics/cos/en_US/23220,NARS,Makeup,Foundation & Complexion
431315,99,9.25,717489238021,1,0.1 OZ,Milani by Milani,https://www.fragrancenet.com/milani-Makeup/milani/Cosmetics/cos/en_US/38279,Milani,Makeup,Lip Color
431381,99,47,8426017060035,11,1.7 OZ,AGUA DE LOEWE by Loewe,https://www.fragrancenet.com/agua-de-loewe-perfume/loewe/womens-fragrances/wf/en_US/18252,AGUA DE LOEWE,Fragrance,Fragrances
431796,32,15,810044120226,1,14.5 OZ,NAUTICA ORION by Nautica,https://www.fragrancenet.com/nautica-orion-candles/richly/scented/c/en_US/42148,NAUTICA ORION,Candle,Scented
432015,123,82.5,3439601204611,24,2 OZ,ALIEN GODDESS by Thierry Mugler,https://www.fragrancenet.com/alien-goddess-perfume/thierry-mugler/womens-fragrances/wf/en_US/40886,ALIEN GODDESS,Fragrance,Fragrances
433502,120,62.5,8436550508918,24,3 OZ,TOUS LOVEME ONYX by Tous,https://www.fragrancenet.com/tous-loveme-onyx-perfume/tous/womens-fragrances/wf/en_US/42631,TOUS LOVEME ONYX,Fragrance,Fragrances
433853,39,30,192333105207,10,6.7 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-skin-care/anti-aging/clinique/facial/sc/en_US/00564,CLINIQUE,Skincare,Day Care
434187,84,54.5,8011003818174,24,1.7 OZ,VERSACE BRIGHT CRYSTAL ABSOLU by Gianni Versace,https://www.fragrancenet.com/versace-bright-crystal-absolu-perfume/gianni-versace/womens-fragrances/wf/en_US/24283,VERSACE BRIGHT CRYSTAL ABSOLU,Fragrance,Fragrances
434523,99,26.5,3760004321378,11,3.4 OZ,PASCAL MORABITO SULTAN NOIR by Pascal Morabito,https://www.fragrancenet.com/pascal-morabito-sultan-noir-cologne/pascal-morabito/mens-fragrances/mf/en_US/42772,PASCAL MORABITO SULTAN NOIR,Fragrance,Fragrances
434538,99,89.5,3423222055639,24,3 OZ,NARCISO RODRIGUEZ NARCISO CRISTAL by Narciso Rodriguez,https://www.fragrancenet.com/narciso-rodriguez-narciso-cristal-perfume/narciso-rodriguez/womens-fragrances/wf/en_US/42777,NARCISO RODRIGUEZ NARCISO CRISTAL,Fragrance,Fragrances
435089,205,167.99,850011636312,1,0.002 OZ,GHD by GHD,https://www.fragrancenet.com/ghd-shampoo/ghd/hair-care-products/hc/en_US/20288,GHD,Haircare,Styling Tools
435159,9.97,8.5,810023671725,24,8 OZ,DOLLY PARTON TENNESSEE SUNSET by Dolly Parton,https://www.fragrancenet.com/dolly-parton-tennessee-sunset-perfume/dolly-parton/womens-fragrances/wf/en_US/46324,DOLLY PARTON TENNESSEE SUNSET,Fragrance,Bath & Body
435225,59,26.5,5060426156021,2,3.4 OZ,HELLO BY LIONEL RICHIE by Lionel Richie,https://www.fragrancenet.com/hello-by-lionel-richie-perfume/lionel-richie/womens-fragrances/wf/en_US/42888,HELLO BY LIONEL RICHIE,Fragrance,Fragrances
